Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,463.2842712402344,1126.7418212890625,35.78155517578125,207.08071899414062,574.9500122070312,1338.074951171875,94.5999984741211,216.00006103515625,580.4749755859375,1364.949951171875,97.0,216.37506103515625,558.75,1327.550048828125,93.0999984741211,211.38755798339844,570.4500122070312,1356.0,97.0,215.550048828125,10822142,3536080,14658647,3692633
2015-08-24,439.97711181640625,1085.6912841796875,30.67531394958496,195.70201110839844,546.0250244140625,1289.324951171875,81.0999984741211,204.1313018798828,561.5,1322.5,90.80000305175781,215.2500457763672,539.2999877929688,1284.550048828125,78.75,201.0375518798828,554.9749755859375,1319.5,89.44999694824219,213.35630798339844,14122684,4692344,14607327,5942430
2015-08-25,437.39849853515625,1080.849609375,32.67998504638672,194.60552978515625,542.8250122070312,1283.574951171875,86.4000015258789,202.987548828125,559.5,1311.0,87.25,206.8125457763672,522.25,1267.75,76.69999694824219,198.112548828125,550.0,1293.949951171875,83.0999984741211,206.0063018798828,13735078,3925800,15836467,7648638
2015-08-26,428.9176330566406,1084.891357421875,32.35848617553711,198.07485961914062,532.2999877929688,1288.375,85.55000305175781,206.60630798339844,548.5,1319.5,88.0,208.7250518798828,529.5,1255.9749755859375,82.5,203.6625518798828,544.9000244140625,1279.0250244140625,84.30000305175781,204.33755493164062,11498212,3216158,9361823,5522003
2015-08-27,436.2503662109375,1084.0069580078125,34.476627349853516,198.21865844726562,541.4000244140625,1287.324951171875,91.1500015258789,206.7563018798828,550.0499877929688,1307.449951171875,92.0999984741211,209.04380798339844,539.0250244140625,1272.9000244140625,86.1500015258789,204.9750518798828,544.0,1307.449951171875,88.0,209.04380798339844,15343392,5264798,13115413,6428771
2015-08-28,447.6319580078125,1082.4073486328125,36.51913070678711,202.62271118164062,555.5250244140625,1285.425048828125,96.55000305175781,211.3500518798828,562.4500122070312,1304.5,98.9000015258789,212.04380798339844,550.7999877929688,1278.8499755859375,93.80000305175781,207.1313018798828,550.7999877929688,1304.5,95.69999694824219,207.862548828125,7208820,2744152,14364191,2857457
2015-08-31,440.9238586425781,1079.544189453125,37.313438415527344,205.5707244873047,547.2000122070312,1282.0250244140625,98.6500015258789,214.425048828125,567.4249877929688,1295.0,99.94999694824219,215.6250457763672,541.25,1265.5250244140625,92.69999694824219,210.26255798339844,567.4249877929688,1295.0,96.55000305175781,211.3500518798828,9917064,3692044,13366317,4477196
2015-09-01,438.74822998046875,1068.323974609375,35.83829116821289,202.82044982910156,544.5,1268.699951171875,94.75,211.55630493164062,557.2999877929688,1305.5999755859375,98.4000015258789,214.5000457763672,541.0,1265.0,94.0999984741211,210.0000457763672,545.0,1278.0,96.5,214.237548828125,9071550,2987602,7900633,3551521
2015-09-02,442.95843505859375,1091.228271484375,35.59243392944336,199.26123046875,549.7249755859375,1295.9000244140625,94.0999984741211,207.8437957763672,557.5,1310.2249755859375,95.9000015258789,213.45005798339844,545.0,1274.0,92.55000305175781,205.95005798339844,549.0,1279.8499755859375,95.75,212.30630493164062,11171830,3765950,7538857,3286103
2015-09-03,442.9181213378906,1097.0380859375,37.16213607788086,203.89898681640625,549.6749877929688,1302.800048828125,98.25,212.68130493164062,556.0,1307.5,99.9000015258789,213.0000457763672,546.25,1288.125,94.3499984741211,209.456298828125,555.0750122070312,1298.050048828125,94.3499984741211,209.6250457763672,8590536,2265074,6929674,1642724
2015-09-04,432.68463134765625,1072.55517578125,35.27092742919922,199.17135620117188,536.9749755859375,1273.7249755859375,93.25,207.7500457763672,555.5,1307.449951171875,97.25,214.3500518798828,533.5,1269.574951171875,92.30000305175781,205.20005798339844,551.5,1305.699951171875,97.25,213.0000457763672,7318888,2426396,5261318,3964177
2015-09-07,426.56085205078125,1069.3135986328125,33.98491287231445,198.48828125,529.375,1269.875,89.8499984741211,207.0375518798828,542.5,1279.9749755859375,95.69999694824219,208.800048828125,527.5,1266.3499755859375,89.44999694824219,204.05630493164062,542.4749755859375,1276.5,93.5999984741211,207.71255493164062,5180988,1759184,4556139,2854607
2015-09-08,426.5809631347656,1069.544921875,35.36549377441406,202.62271118164062,529.4000244140625,1270.1500244140625,93.5,211.3500518798828,537.0,1282.050048828125,94.44999694824219,212.2500457763672,526.1500244140625,1261.75,87.6500015258789,206.2500457763672,531.0,1272.5,90.55000305175781,206.362548828125,5459496,1787746,7628136,2047076
2015-09-09,438.6273193359375,1073.5234375,37.78623580932617,201.72393798828125,544.3499755859375,1274.875,99.9000015258789,210.4125518798828,549.7999877929688,1287.0,102.0,215.081298828125,536.0,1272.0,96.0,209.32505798339844,543.5499877929688,1281.4749755859375,96.0,212.550048828125,9148664,2045076,14041988,2049567
2015-09-10,435.3034362792969,1071.6917724609375,37.729496002197266,198.48828125,540.2249755859375,1272.699951171875,99.75,207.0375518798828,545.75,1289.25,100.4000015258789,209.9062957763672,530.5,1263.5,95.1500015258789,206.3813018798828,542.4500122070312,1271.0,96.5,208.1250457763672,8363004,2665818,10500972,4387934
2015-09-11,439.4532165527344,1074.4708251953125,36.6893310546875,201.0048828125,545.375,1276.0,97.0,209.6625518798828,553.2000122070312,1284.199951171875,102.5,211.0688018798828,542.75,1270.300048828125,96.0999984741211,208.050048828125,545.7750244140625,1273.25,100.1500015258789,208.1250457763672,9883810,1592672,6740958,2042330
2015-09-14,443.0792541503906,1074.323486328125,38.31576156616211,205.51681518554688,549.875,1275.824951171875,101.30000305175781,214.36880493164062,552.0,1282.5,101.8499984741211,215.13755798339844,541.3250122070312,1271.5,96.1500015258789,209.70005798339844,549.5,1282.5,98.0,210.3750457763672,6557076,1589318,7854101,5342481
2015-09-15,442.85772705078125,1068.2606201171875,36.50020980834961,205.31907653808594,549.5999755859375,1268.625,96.5,214.1625518798828,551.5999755859375,1279.449951171875,101.0,215.2500457763672,544.0750122070312,1268.0,96.30000305175781,212.268798828125,549.7000122070312,1275.824951171875,101.0,213.3750457763672,5291886,1379900,7515013,2468850
2015-09-16,443.8447570800781,1073.7762451171875,37.407989501953125,208.71646118164062,550.8250122070312,1275.175048828125,98.9000015258789,217.706298828125,554.875,1282.5,100.94999694824219,218.25006103515625,549.1500244140625,1270.5250244140625,97.0,214.29380798339844,554.0,1277.5,99.8499984741211,215.21255493164062,7478240,1756816,8592134,4970854
2015-09-18,444.9728088378906,1074.1552734375,37.426902770996094,212.83297729492188,552.2249755859375,1275.625,98.94999694824219,222.00006103515625,558.9500122070312,1293.0,101.75,223.12506103515625,549.5250244140625,1269.5,97.80000305175781,217.50006103515625,555.9000244140625,1282.5,101.1500015258789,217.76255798339844,11576876,2455294,14049393,4949454
2015-09-21,445.05340576171875,1074.07080078125,37.2188720703125,212.9048309326172,552.3250122070312,1275.5250244140625,98.4000015258789,222.07505798339844,554.4249877929688,1278.550048828125,99.80000305175781,223.87506103515625,546.25,1266.5999755859375,97.0,219.18756103515625,550.0,1275.0,97.6500015258789,221.175048828125,4351234,1108840,7682402,5920366
2015-09-22,446.1814880371094,1063.8609619140625,34.93050765991211,214.2350311279297,553.7249755859375,1263.4000244140625,92.3499984741211,223.46255493164062,567.9749755859375,1286.199951171875,99.8499984741211,226.59381103515625,550.5499877929688,1245.0,91.8499984741211,221.25006103515625,557.5,1278.75,99.0,222.00006103515625,9626986,2081246,8230870,9014019
2015-09-23,449.7269592285156,1066.3238525390625,35.95176696777344,212.38357543945312,558.125,1266.324951171875,95.05000305175781,221.53131103515625,563.1749877929688,1278.875,95.69999694824219,223.65005493164062,548.7249755859375,1256.300048828125,88.9000015258789,218.30630493164062,553.7249755859375,1267.1500244140625,89.25,220.9125518798828,4758254,1228352,8100768,3764583
2015-09-24,459.5172424316406,1086.4273681640625,36.1597900390625,216.80557250976562,570.2750244140625,1290.199951171875,95.5999984741211,226.143798828125,576.3499755859375,1295.0,96.44999694824219,226.83755493164062,555.0,1264.949951171875,92.3499984741211,220.12506103515625,556.75,1267.75,94.80000305175781,222.75006103515625,13399262,2354254,9945062,5547369
2015-09-28,445.41607666015625,1092.027587890625,34.495540618896484,213.1744842529297,552.7750244140625,1296.8499755859375,91.19999694824219,222.35630798339844,571.4249877929688,1309.5,96.1500015258789,225.75006103515625,550.5,1289.75,90.80000305175781,221.268798828125,569.9749755859375,1297.0,96.1500015258789,225.75006103515625,9788464,2366812,5443331,2661322
2015-09-29,451.9832458496094,1089.7333984375,32.60433578491211,211.50271606445312,560.9249877929688,1294.125,86.19999694824219,220.612548828125,566.7000122070312,1317.0,88.5,224.21255493164062,548.75,1284.925048828125,85.1500015258789,219.37506103515625,551.0,1291.675048828125,88.44999694824219,219.6000518798828,8699370,3325952,13245879,4059148
2015-09-30,468.13909912109375,1089.64892578125,32.03697204589844,214.93609619140625,580.9749755859375,1294.0250244140625,84.69999694824219,224.1938018798828,584.4749755859375,1321.8499755859375,88.4000015258789,224.60630798339844,562.9749755859375,1285.4749755859375,83.3499984741211,222.00006103515625,567.2000122070312,1321.8499755859375,88.19999694824219,222.7875518798828,9495692,3368336,19669351,4795214
2015-10-01,472.6112365722656,1113.45849609375,31.545257568359375,215.61917114257812,586.5250244140625,1322.300048828125,83.4000015258789,224.90631103515625,598.875,1324.9749755859375,86.55000305175781,229.98756408691406,580.0,1296.0999755859375,82.69999694824219,224.0063018798828,584.9500122070312,1299.5,86.0999984741211,224.268798828125,10864394,2834408,9019521,9333829
2015-10-05,476.1163024902344,1141.6883544921875,31.98024559020996,215.81689453125,590.875,1355.824951171875,84.55000305175781,225.112548828125,594.6749877929688,1385.0,85.25,228.71255493164062,581.0,1326.3499755859375,82.6500015258789,223.9125518798828,586.5,1326.3499755859375,84.0,225.15005493164062,6881760,4807306,16463001,4550134
2015-10-06,465.17779541015625,1136.782958984375,32.41521453857422,215.47537231445312,577.2999877929688,1350.0,85.69999694824219,224.7563018798828,596.2750244140625,1363.0,87.0,228.75006103515625,574.0499877929688,1342.0,84.25,224.32505798339844,593.5250244140625,1362.5,85.5,225.90005493164062,8711880,3979590,19914503,4053057
2015-10-07,456.5559997558594,1117.394775390625,34.32532501220703,211.7004852294922,566.5999755859375,1326.9749755859375,90.75,220.8188018798828,584.375,1358.5,92.0999984741211,224.925048828125,564.2249755859375,1323.4749755859375,85.19999694824219,219.37506103515625,578.0,1346.9749755859375,86.0999984741211,224.925048828125,9182488,2065530,31384886,2492850
2015-10-08,456.1330261230469,1108.910888671875,35.138545989990234,212.0420379638672,566.0750122070312,1316.9000244140625,92.9000015258789,221.175048828125,574.7999877929688,1339.175048828125,93.5999984741211,223.85630798339844,563.0250244140625,1310.0,89.0999984741211,219.61880493164062,568.2000122070312,1335.0,92.4000015258789,221.8500518798828,9080874,2357550,20743871,2939271
2015-10-09,470.3348693847656,1107.16357421875,39.18571472167969,212.95880126953125,583.7000122070312,1314.824951171875,103.5999984741211,222.1313018798828,586.4500122070312,1325.300048828125,104.75,223.74380493164062,568.0,1304.0,94.25,219.45005798339844,568.0,1325.25,95.0,223.38755798339844,11782138,2249724,51238677,3598420
2015-10-12,452.40618896484375,1091.56494140625,41.946876525878906,209.93885803222656,561.4500122070312,1296.300048828125,110.9000015258789,218.98130798339844,609.9000244140625,1330.175048828125,119.0999984741211,225.00006103515625,554.5,1293.5,107.25,218.25006103515625,599.5,1327.5,107.5999984741211,225.00006103515625,30404970,2455912,47468745,2828497
2015-10-13,442.9382629394531,1094.0703125,40.75542068481445,210.442138671875,549.7000122070312,1299.2750244140625,107.75,219.5063018798828,555.5,1306.0,109.80000305175781,222.63755798339844,542.5999755859375,1283.800048828125,106.0999984741211,218.86880493164062,553.7249755859375,1301.4000244140625,109.80000305175781,219.37506103515625,15326862,6179712,19644768,2597738
2015-10-14,442.21307373046875,1045.7142333984375,40.812156677246094,209.5613555908203,548.7999877929688,1241.8499755859375,107.9000015258789,218.58755493164062,557.7750244140625,1274.0,112.4000015258789,222.91880798339844,543.5999755859375,1240.0,106.5,217.893798828125,545.7249755859375,1274.0,107.1500015258789,218.2875518798828,8865510,8337128,19045477,2800455
2015-10-15,442.1123046875,1038.9989013671875,41.32278060913086,207.47618103027344,548.6749877929688,1233.875,109.25,216.4125518798828,552.1749877929688,1251.75,111.1500015258789,220.48130798339844,544.5499877929688,1232.5,106.1500015258789,216.0375518798828,549.9500122070312,1245.0,109.25,220.48130798339844,8255666,3215710,14055243,2243039
2015-10-16,445.1820983886719,1040.7882080078125,41.0958366394043,207.42227172851562,547.4500122070312,1236.0,108.6500015258789,216.35630798339844,550.7000122070312,1246.0,111.0,218.30630493164062,545.0,1235.0,107.1500015258789,212.1000518798828,549.5,1240.449951171875,110.44999694824219,217.12506103515625,6418992,2333828,8630236,2444034
2015-10-19,452.1146240234375,1047.8408203125,40.906715393066406,207.637939453125,555.9749755859375,1244.375,108.1500015258789,216.581298828125,558.0,1247.4749755859375,112.25,219.09381103515625,550.25,1227.925048828125,107.55000305175781,214.1625518798828,551.0,1245.0,109.0,218.21255493164062,7347494,3130642,11254378,2665332
2015-10-20,457.8069763183594,1063.8397216796875,38.29685974121094,205.5707244873047,562.9749755859375,1263.375,101.25,214.425048828125,565.0,1265.0,108.25,217.46255493164062,555.2999877929688,1247.800048828125,100.30000305175781,213.7500457763672,556.5,1248.125,108.25,217.12506103515625,8788310,2695084,17248585,3578409
2015-10-21,462.8691711425781,1069.86572265625,39.75308609008789,207.74578857421875,569.2000122070312,1265.0,105.0999984741211,216.6938018798828,573.4249877929688,1271.0,105.94999694824219,217.31256103515625,562.5,1261.125,99.0999984741211,214.20005798339844,562.5,1267.5,100.0,215.550048828125,7278098,1929688,21125108,2702401
2015-10-23,467.544921875,1075.226806640625,38.63726806640625,204.11468505859375,574.9500122070312,1268.574951171875,102.1500015258789,212.9062957763672,576.5,1274.0,107.69999694824219,215.175048828125,562.5499877929688,1263.6500244140625,101.55000305175781,211.74380493164062,570.9000244140625,1274.0,107.5,215.175048828125,6033362,2335398,14456561,4958094
2015-10-26,468.4598388671875,1074.972412109375,39.65851593017578,204.58206176757812,576.0750122070312,1268.2750244140625,104.8499984741211,213.393798828125,579.25,1274.5,107.80000305175781,215.362548828125,571.5750122070312,1257.550048828125,102.3499984741211,212.13755798339844,577.0,1274.5,103.6500015258789,213.9750518798828,3195942,1414630,13774604,2840983
2015-10-27,467.3416442871094,1072.6624755859375,39.63960647583008,206.75714111328125,574.7000122070312,1265.550048828125,104.80000305175781,215.6625518798828,577.5,1272.449951171875,106.5,216.52505493164062,572.0499877929688,1260.175048828125,102.0999984741211,212.2500457763672,575.0,1265.0250244140625,103.0,213.8437957763672,5263748,1530420,17723628,7837115
2015-10-28,468.8865661621094,1071.8148193359375,39.73416519165039,207.79974365234375,576.5999755859375,1264.550048828125,105.05000305175781,216.75006103515625,579.0,1266.7750244140625,107.1500015258789,217.96881103515625,569.5,1255.0250244140625,101.25,213.6562957763672,572.25,1255.0250244140625,103.0999984741211,215.58755493164062,5255472,1255342,16140900,3748481
2015-10-29,465.572998046875,1057.51220703125,40.50955581665039,206.57736206054688,572.5250244140625,1247.675048828125,107.0999984741211,215.4750518798828,577.9500122070312,1267.699951171875,107.94999694824219,217.46255493164062,568.0250244140625,1245.0250244140625,105.3499984741211,214.1250457763672,576.5499877929688,1266.7750244140625,106.0,217.143798828125,5887324,3130316,10885812,4075078
2015-10-30,461.6696472167969,1057.448486328125,39.082340240478516,205.9481964111328,567.7249755859375,1247.5999755859375,99.94999694824219,214.8188018798828,572.5,1255.949951171875,105.75,217.143798828125,565.0,1242.5,99.19999694824219,213.43130493164062,572.5,1250.0,105.0,214.6875457763672,4044676,1516696,16800688,3024831
2015-11-02,459.94158935546875,1066.83544921875,37.9092903137207,206.77511596679688,565.5999755859375,1258.675048828125,96.94999694824219,215.68130493164062,567.9000244140625,1261.4000244140625,100.8499984741211,216.5063018798828,557.0499877929688,1243.7750244140625,96.1500015258789,213.1875457763672,565.0,1250.0,100.30000305175781,215.0625457763672,3544988,1319294,9399015,4847524
2015-11-03,465.7559814453125,1077.8966064453125,38.47626495361328,206.45155334472656,572.75,1271.7249755859375,98.4000015258789,215.3437957763672,575.2249755859375,1273.9000244140625,100.9000015258789,217.36880493164062,566.7000122070312,1259.25,97.30000305175781,214.2563018798828,566.7000122070312,1264.0,97.5999984741211,215.68130493164062,3614682,1364906,12266604,2818628
2015-11-04,462.21856689453125,1073.806884765625,38.59355926513672,206.02012634277344,568.4000244140625,1266.9000244140625,98.69999694824219,214.893798828125,578.7999877929688,1273.5999755859375,100.9000015258789,217.10630798339844,566.1500244140625,1260.0,98.3499984741211,214.29380798339844,575.0499877929688,1272.5,100.0,216.4125518798828,3205572,991434,6902157,2175426
2015-11-05,456.56683349609375,1052.1298828125,36.775333404541016,205.2292022705078,561.4500122070312,1241.324951171875,94.05000305175781,214.0688018798828,572.5,1267.4749755859375,98.80000305175781,215.58755493164062,559.7000122070312,1240.0,93.6500015258789,213.5063018798828,571.4749755859375,1265.4000244140625,98.5,214.9687957763672,2345306,1596098,8521143,1638988
2015-11-06,462.82843017578125,1061.91943359375,36.05194091796875,204.9056396484375,569.1500244140625,1252.875,92.19999694824219,213.73130798339844,571.9500122070312,1259.125,95.5,214.74380493164062,561.4500122070312,1241.7249755859375,90.8499984741211,212.51255798339844,561.5,1246.0,93.80000305175781,213.0937957763672,3026172,908024,12741087,1829876
2015-11-09,461.3239440917969,1047.34130859375,36.61892318725586,201.4183349609375,567.2999877929688,1235.675048828125,93.6500015258789,210.0937957763672,570.0,1251.375,95.0999984741211,212.6250457763672,557.5999755859375,1234.300048828125,87.30000305175781,208.57505798339844,560.0,1247.5,88.0,211.3125457763672,6125676,2021556,12387225,3541268
2015-11-10,448.8210754394531,1041.746826171875,35.21125411987305,199.9083709716797,551.9249877929688,1229.074951171875,90.05000305175781,208.518798828125,563.75,1238.5,93.1500015258789,210.675048828125,550.0499877929688,1225.0,89.6500015258789,206.79380798339844,563.75,1236.4749755859375,93.0,210.35630798339844,4680052,1361920,8641870,3815239
2015-11-13,447.5810546875,1016.001220703125,34.11640930175781,198.27256774902344,550.4000244140625,1198.699951171875,87.25,206.8125457763672,553.0,1219.0250244140625,90.80000305175781,208.2187957763672,545.0,1193.2750244140625,86.69999694824219,206.40005493164062,549.9749755859375,1219.0250244140625,90.44999694824219,207.7500457763672,3520868,2743232,12278876,1663308
2015-11-16,439.20513916015625,1006.338623046875,35.01575469970703,198.99163818359375,540.0999755859375,1187.300048828125,89.55000305175781,207.5625457763672,547.0,1195.0,90.80000305175781,209.23130798339844,533.5999755859375,1178.0,85.80000305175781,203.3437957763672,541.8250122070312,1195.0,86.75,206.21255493164062,6808334,2043528,11626059,2962201
2015-11-17,431.6018371582031,1013.0987548828125,35.99329376220703,199.83648681640625,530.75,1195.2750244140625,92.05000305175781,208.4438018798828,541.4500122070312,1199.2249755859375,93.0,208.8750457763672,526.0,1187.5,90.19999694824219,206.6250457763672,540.0,1190.25,91.0,208.8750457763672,7184106,1985028,12441025,3908097
2015-11-18,414.7281188964844,996.5281372070312,34.859344482421875,199.29718017578125,510.0,1175.7249755859375,89.1500015258789,207.8813018798828,522.5750122070312,1194.449951171875,91.6500015258789,208.8188018798828,505.625,1173.0,88.80000305175781,206.68130493164062,520.5,1194.449951171875,91.6500015258789,207.5625457763672,10125252,1520352,10570857,3280900
2015-11-19,426.03143310546875,1001.2322387695312,35.83688735961914,200.16001892089844,523.9000244140625,1181.2750244140625,91.6500015258789,208.7812957763672,526.0,1190.800048828125,92.0999984741211,210.7500457763672,511.8999938964844,1176.0,89.4000015258789,207.24380493164062,515.125,1182.675048828125,89.80000305175781,208.29380798339844,8539622,1866906,9311598,2683564
2015-11-20,427.90185546875,1016.4044799804688,36.42341995239258,204.8157501220703,526.2000122070312,1199.175048828125,93.1500015258789,213.63755798339844,531.5999755859375,1211.7750244140625,94.5,215.6250457763672,521.0250244140625,1180.9749755859375,91.0,209.2500457763672,524.0,1183.25,91.69999694824219,210.63755798339844,6082978,2012126,10214675,4943886
2015-11-23,428.43035888671875,1013.3106689453125,35.3676643371582,204.95957946777344,526.8499755859375,1195.5250244140625,90.44999694824219,213.7875518798828,531.2000122070312,1206.699951171875,93.1500015258789,216.05630493164062,519.0,1191.125,89.5,212.831298828125,525.0,1202.6500244140625,93.1500015258789,215.23130798339844,5616350,1088082,7142538,2964783
2015-11-24,423.32763671875,1003.5213012695312,35.26990509033203,202.71261596679688,520.5750122070312,1183.9749755859375,90.19999694824219,211.4438018798828,525.4000244140625,1196.2249755859375,91.4000015258789,216.52505493164062,518.5,1182.75,89.5999984741211,210.9375457763672,525.0,1190.0250244140625,90.55000305175781,214.95005798339844,4325802,998640,8486425,2720953
2015-11-26,427.90185546875,994.0277099609375,35.289459228515625,204.74383544921875,526.2000122070312,1172.7750244140625,90.25,213.5625457763672,529.75,1191.199951171875,91.6500015258789,214.85630798339844,520.0250244140625,1168.925048828125,89.94999694824219,209.6250457763672,520.4749755859375,1188.949951171875,90.5999984741211,209.6250457763672,9853968,2915292,10750187,5136556
2015-11-27,433.5738220214844,997.3331298828125,35.93464279174805,204.9056396484375,533.1749877929688,1176.675048828125,91.9000015258789,213.73130798339844,535.0,1179.7249755859375,93.75,213.90005493164062,522.5,1166.25,89.9000015258789,211.83755493164062,529.0,1174.0,90.75,213.5625457763672,5142478,1737206,10537980,3568959
2015-11-30,442.33599853515625,1005.89404296875,35.250362396240234,204.9056396484375,543.9500122070312,1186.7750244140625,90.1500015258789,213.73130798339844,549.1500244140625,1195.625,92.4000015258789,215.9062957763672,528.0999755859375,1175.074951171875,89.44999694824219,212.70005798339844,535.0,1182.5,91.6500015258789,213.3750457763672,18105534,4100048,10142637,11117298
2015-12-01,438.7172546386719,1000.9568481445312,36.81443786621094,209.21983337402344,539.5,1180.949951171875,94.1500015258789,218.23130798339844,547.5,1189.0250244140625,94.69999694824219,220.29380798339844,536.4749755859375,1178.5250244140625,91.4000015258789,217.20005798339844,544.0,1181.449951171875,91.8499984741211,217.20005798339844,5898550,1721994,13697097,4600193
2015-12-02,431.27655029296875,1002.3551635742188,36.8535270690918,207.70985412597656,530.3499755859375,1182.5999755859375,94.25,216.65631103515625,539.9749755859375,1189.050048828125,96.4000015258789,219.52505493164062,529.5,1173.25,93.80000305175781,216.018798828125,539.9749755859375,1189.0,96.05000305175781,219.300048828125,6397616,1640296,9886757,1893802
2015-12-03,430.07708740234375,996.2318725585938,36.012847900390625,205.84034729003906,528.875,1175.375,92.0999984741211,214.706298828125,532.4000244140625,1186.5,93.5,219.37506103515625,524.5250244140625,1173.5,91.5999984741211,213.487548828125,530.5,1180.0,93.5,219.37506103515625,5504726,2283358,7927118,3487209
2015-12-04,426.5397033691406,986.759765625,35.77824020385742,204.67198181152344,524.5250244140625,1164.199951171875,91.5,213.487548828125,532.4500122070312,1173.6500244140625,93.0999984741211,214.6313018798828,520.0499877929688,1160.550048828125,90.5999984741211,210.82505798339844,524.5,1170.0,90.94999694824219,214.6313018798828,8375530,1246092,6259938,2756665
2015-12-07,425.4012145996094,983.1153564453125,35.68048095703125,207.0986785888672,523.125,1159.9000244140625,91.25,216.018798828125,529.5,1171.949951171875,93.0999984741211,216.52505493164062,520.0,1157.625,90.69999694824219,212.96255493164062,527.6500244140625,1166.0999755859375,93.0999984741211,214.4438018798828,4513870,1382604,6114324,3106705
2015-12-08,424.6490478515625,987.0139770507812,34.07729721069336,203.73719787597656,522.2000122070312,1164.5,87.1500015258789,212.51255798339844,531.375,1174.5,90.3499984741211,217.08755493164062,519.6500244140625,1158.6500244140625,86.0999984741211,211.6313018798828,522.5250244140625,1159.699951171875,90.3499984741211,215.32505798339844,5724372,1139964,10316062,1868402
2015-12-09,418.06219482421875,1003.3933715820312,32.16130828857422,203.23387145996094,514.0999755859375,1183.824951171875,82.25,211.987548828125,523.4749755859375,1186.4000244140625,86.25,215.1938018798828,511.2749938964844,1160.0,81.5999984741211,210.956298828125,521.5,1168.949951171875,86.0,211.5000457763672,6818254,5282806,12149769,2111772
2015-12-10,425.84844970703125,1010.5562133789062,32.49367141723633,203.1619873046875,523.6749877929688,1192.2750244140625,83.0999984741211,211.9125518798828,525.7999877929688,1195.5999755859375,84.1500015258789,213.7500457763672,515.1500244140625,1176.0,81.25,209.86880493164062,518.2999877929688,1184.5,82.94999694824219,212.643798828125,5587746,1723988,11945882,3007193
2015-12-11,428.064453125,1011.1697998046875,32.63052749633789,203.44961547851562,526.4000244140625,1193.0,83.44999694824219,212.21255493164062,530.9500122070312,1195.9749755859375,85.0,212.9062957763672,522.9500122070312,1181.625,82.30000305175781,210.2250518798828,527.0,1191.5,83.5,212.6250457763672,5390198,1652378,10000030,1845655
2015-12-14,434.8545837402344,1007.9703979492188,32.96289825439453,203.86302185058594,534.75,1189.2249755859375,84.30000305175781,212.643798828125,536.5750122070312,1193.5,85.25,213.7500457763672,524.0250244140625,1165.300048828125,82.0999984741211,210.0000457763672,524.75,1167.5999755859375,83.4000015258789,211.20005798339844,4816672,2718532,9019468,1986511
2015-12-15,438.127685546875,1006.8687744140625,32.767391204833984,200.93296813964844,538.7750244140625,1187.925048828125,83.80000305175781,209.58755493164062,539.5499877929688,1192.5,85.19999694824219,213.7500457763672,529.4000244140625,1181.5250244140625,82.75,208.65005493164062,536.625,1189.2249755859375,84.19999694824219,213.15005493164062,5431808,1135868,8336285,3196980
2015-12-16,445.5683898925781,1020.6633911132812,32.86514663696289,199.51290893554688,547.9249877929688,1204.199951171875,84.05000305175781,208.10630798339844,549.0,1207.25,85.30000305175781,209.5688018798828,541.7000122070312,1192.0,83.5,207.0937957763672,541.7000122070312,1192.0,84.75,207.0937957763672,5495852,1435934,6251417,5485033
2015-12-17,450.1426696777344,1033.948974609375,34.07729721069336,199.92633056640625,553.5499877929688,1219.875,87.1500015258789,208.5375518798828,554.9000244140625,1222.5,87.44999694824219,209.40005493164062,544.0,1196.675048828125,84.1500015258789,207.4125518798828,550.0,1207.5,84.69999694824219,209.0625457763672,4958782,1618844,12517868,5081836
2015-12-18,440.4046325683594,1024.2232666015625,32.96289825439453,199.2432861328125,541.5750122070312,1208.4000244140625,84.30000305175781,207.82505798339844,551.7000122070312,1217.0999755859375,86.5,209.0063018798828,539.7249755859375,1200.324951171875,84.0999984741211,206.41880798339844,551.7000122070312,1210.0,86.19999694824219,207.7500457763672,7219820,3024970,11966750,7480830
2015-12-21,448.6584777832031,1036.76708984375,33.84269714355469,199.83648681640625,551.7249755859375,1223.199951171875,86.55000305175781,208.4438018798828,553.7000122070312,1225.0,87.0,209.7187957763672,532.9749755859375,1203.425048828125,84.0,205.6875457763672,538.5,1209.9749755859375,84.05000305175781,207.675048828125,4331012,1610104,9146209,3103841
2015-12-22,440.64862060546875,1019.2438354492188,33.64718246459961,199.6926727294922,541.875,1202.5250244140625,86.05000305175781,208.29380798339844,548.7249755859375,1220.0,88.3499984741211,209.0625457763672,540.0499877929688,1200.0,85.5,207.3750457763672,548.7249755859375,1220.0,86.5,208.050048828125,4109254,1560858,8769039,3326937
